DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260924,504741,4335,92.83
20260924,504746,3863,91.78
20260924,504786,1262,100.0
20260924,504810,19,95.0
20260924,504840,153,80.95
20260924,504879,4770,88.24
20260924,504882,9274,90.88
20260924,504903,22262,100.0
20260924,504908,439,73.66
20260924,504918,21994,68.99
20260924,504959,380,92.91
20260924,504973,14638,72.5
20260924,504988,5,100.0
20260924,505010,210,79.25
20260924,505029,397,68.33
20260924,505036,264,80.73
20260924,505075,93704,100.0
20260924,505160,8836,41.73
20260924,505163,448,54.5
20260924,505192,1133,54.6
20260924,505196,5229,100.0
20260924,505200,15387,79.19
20260924,505212,3050,99.8
20260924,505216,32,100.0
20260924,505232,210,100.0
20260924,505242,4748,86.5
20260924,505255,14903,61.9
20260924,505283,1449,41.15
20260924,505299,4392,76.4
20260924,505302,10,90.91
20260924,505324,27171,70.12
20260924,505336,3369000,100.0
20260924,505343,1750350,76.26
20260924,505355,51921,99.3
20260924,505358,8826,64.71
20260924,505368,10,100.0
20260924,505400,7015,57.11
20260924,505412,273,61.9
20260924,505502,16334,100.0
20260924,505504,2501,100.0
20260924,505509,11487,78.46
20260924,505515,76845,76.66
20260924,505523,351284,72.24
20260924,505526,12188,84.87
20260924,505533,6586,60.12
20260924,505537,423779,42.34
20260924,505590,5322,73.67
20260924,505650,4595,94.3
20260924,505681,51,100.0
20260924,505688,99,100.0
20260924,505690,16,100.0
20260924,505693,59549,80.56
20260924,505700,75502,45.41
20260924,505710,29866,34.74
20260924,505712,8448,100.0
20260924,505714,12796,41.46
20260924,505720,4648,88.05
20260924,505725,168395,23.56
20260924,505726,415,32.4
20260924,505729,2336,74.28
20260924,505737,507,84.5
20260924,505744,12235,57.0
20260924,505750,1901,76.25
20260924,505790,724,50.91
20260924,505797,3633,80.39
20260924,505800,273,88.64
20260924,505827,963,64.94
20260924,505840,1747,100.0
20260924,505850,468,78.26
20260924,505854,906,90.06
20260924,505872,3777,83.19
20260924,505890,383,48.06
20260924,505893,165,84.62
20260924,505978,128,78.05
20260924,506003,2134,95.87
20260924,506022,27795,59.17
20260924,506074,26993,100.0
20260924,506076,1811,64.04
20260924,506079,500,100.0
20260924,506105,53,100.0
20260924,506109,25730,36.93
20260924,506122,10521,100.0
20260924,506128,458,59.87
20260924,506134,84080,100.0
20260924,506146,128849,63.02
20260924,506166,3797,40.8
20260924,506180,141,100.0
20260924,506184,29769,87.95
20260924,506186,105934,93.62
20260924,506194,6,100.0
20260924,506196,1,100.0
20260924,506197,9839,100.0
20260924,506222,580,80.67
20260924,506235,93664,70.62
20260924,506248,276,91.39
20260924,506260,8286,74.57
20260924,506261,8125,100.0
20260924,506285,628,78.7
20260924,506313,50,100.0
20260924,506365,78,74.29
20260924,506390,646,92.42
20260924,506395,1202,69.24
20260924,506401,5609,61.66
20260924,506405,5580,58.95
20260924,506414,21833,40.34
20260924,506480,10760,61.05
20260924,506520,3833,76.92
20260924,506525,27680,100.0
20260924,506528,1211,100.0
20260924,506532,86,94.51
