DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260917,543616,58800,76.56
20260917,543618,4500,100.0
20260917,543619,3950,76.7
20260917,543620,34364,64.86
20260917,543626,46403,61.22
20260917,543628,1701,62.95
20260917,543635,41321,30.19
20260917,543636,11291,55.94
20260917,543637,14400,75.0
20260917,543638,6091,81.44
20260917,543643,13020,99.18
20260917,543644,3884,56.01
20260917,543645,6,100.0
20260917,543650,13995,61.08
20260917,543652,110303,86.05
20260917,543653,2676,47.85
20260917,543654,4150,52.45
20260917,543656,4000,100.0
20260917,543657,6409,35.33
20260917,543663,4362,36.92
20260917,543664,52013,44.0
20260917,543665,3261,68.39
20260917,543666,8504,95.28
20260917,543667,11801,45.23
20260917,543668,589,91.18
20260917,543669,490,68.44
20260917,543670,37723,96.15
20260917,543671,5435,65.79
20260917,543677,4950,66.07
20260917,543678,18000,85.71
20260917,543686,33340,83.8
20260917,543687,250,100.0
20260917,543688,129534,80.69
20260917,543689,2021,49.93
20260917,543700,8,100.0
20260917,543709,4500,69.23
20260917,543710,120,9.49
20260917,543711,8846,78.72
20260917,543712,1107,100.0
20260917,543713,15000,88.24
20260917,543714,3079,54.0
20260917,543720,23640,45.06
20260917,543725,2581,71.95
20260917,543732,16264,67.53
20260917,543743,254,100.0
20260917,543745,6000,100.0
20260917,543746,1200,11.76
20260917,543747,13479,94.19
20260917,543748,31827,70.4
20260917,543754,800,100.0
20260917,543766,64,100.0
20260917,543767,75659,24.38
20260917,543768,116045,47.9
20260917,543769,8000,100.0
20260917,543774,299,100.0
20260917,543775,23125,66.15
20260917,543776,27472,75.91
20260917,543781,10517,64.84
20260917,543782,4140,88.46
20260917,543787,3960,72.73
20260917,543798,16000,80.0
20260917,543799,750,100.0
20260917,543805,750,100.0
20260917,543806,5600,43.08
20260917,543811,9613,81.77
20260917,543812,1909,66.08
20260917,543813,251,100.0
20260917,543814,1000,100.0
20260917,543819,3976,81.39
20260917,543828,116000,82.86
20260917,543829,1620,99.63
20260917,543848,44000,91.67
20260917,543853,97,97.0
20260917,543860,2557,99.96
20260917,543861,2430,93.68
20260917,543874,8000,66.67
20260917,543875,1,100.0
20260917,543895,8500,59.65
20260917,543896,6793,39.35
20260917,543897,3000,100.0
20260917,543898,1034,77.34
20260917,543899,10723,99.28
20260917,543900,3547,51.36
20260917,543901,3,100.0
20260917,543902,14000,87.5
20260917,543903,23623,77.71
20260917,543904,3435,63.99
20260917,543910,177,100.0
20260917,543911,162213,43.31
20260917,543912,566,73.89
20260917,543913,3812,70.89
20260917,543914,31407,100.0
20260917,543915,3455,98.46
20260917,543916,9200,74.19
20260917,543917,9854,57.74
20260917,543918,29787,71.82
20260917,543919,33192,96.84
20260917,543920,85992,59.1
20260917,543921,7000,100.0
20260917,543922,2786,59.05
20260917,543923,5107,62.1
20260917,543924,2000,50.0
20260917,543926,73200,48.03
20260917,543927,504,100.0
20260917,543928,8600,71.07
20260917,543929,59987,55.59
20260917,543930,54,100.0
20260917,543931,17800,70.63
20260917,543932,4607,52.61
20260917,543933,17271,31.0
20260917,543934,14,100.0
20260917,543935,261,100.0
20260917,543936,16016,47.88
20260917,543938,1280,100.0
20260917,543939,1500,100.0
20260917,543940,772553,71.67
20260917,543941,800,100.0
20260917,543942,288695,59.66
20260917,543943,49000,83.05
20260917,543944,313,100.0
20260917,543945,45793,38.78
20260917,543946,100283,98.04
20260917,543947,60,100.0
20260917,543948,874,74.32
20260917,543949,1114,71.23
20260917,543950,58652,32.87
20260917,543952,2004,52.65
20260917,543953,3250,16.88
20260917,543954,4086,62.19
20260917,543955,27015,75.67
20260917,543956,1058,88.39
20260917,543957,17340,37.44
20260917,543958,346110,99.63
20260917,543959,48614,69.94
20260917,543960,1967,53.95
20260917,543962,69,100.0
20260917,543963,51000,65.38
20260917,543965,24875,66.14
20260917,543969,158,95.18
20260917,543970,1500,100.0
20260917,543971,28400,58.68
20260917,543972,39515,36.16
20260917,543973,185,77.73
20260917,543974,23387,59.24
20260917,543975,69,63.3
20260917,543976,13145,77.59
20260917,543977,7376,58.9
20260917,543978,287747,44.71
20260917,543979,6400,100.0
20260917,543980,3010,75.7
20260917,543981,6513,40.29
20260917,543982,25000,94.7
20260917,543983,3973,66.13
20260917,543984,49582,53.5
20260917,543985,24917,63.05
20260917,543986,10777,69.87
20260917,543988,4487,50.88
20260917,543989,28719,77.04
20260917,543990,9968,25.62
20260917,543991,6400,94.12
20260917,543992,20402,45.63
20260917,543993,185,74.6
20260917,543994,1977079,95.92
20260917,543995,27971,48.8
20260917,543996,6779,68.31
20260917,543997,66600,64.91
20260917,543998,1973,100.0
20260917,543999,2295,92.73
20260917,544000,6000,100.0
20260917,544001,19500,100.0
20260917,544003,3504,63.7
20260917,544004,955,70.64
20260917,544006,11333,64.64
20260917,544007,8186,66.37
20260917,544008,2099,60.47
20260917,544009,8810,43.08
20260917,544010,571,53.31
20260917,544012,6964,53.78
20260917,544013,3000,100.0
20260917,544014,19242,54.82
20260917,544015,1000,100.0
20260917,544020,21566,100.0
20260917,544021,9990,63.71
20260917,544022,285072,97.4
20260917,544023,20250,90.0
20260917,544025,1200,100.0
20260917,544026,219712,55.17
20260917,544027,10802,48.79
20260917,544028,14463,43.06
20260917,544029,27415,54.98
20260917,544030,1982,21.16
20260917,544035,115200,98.63
20260917,544036,800,100.0
20260917,544037,11700,66.48
20260917,544042,9064,80.85
20260917,544043,232,95.47
20260917,544044,1654,56.78
20260917,544045,1408,70.19
20260917,544046,11358,43.1
20260917,544047,28500,63.33
20260917,544052,4000,66.67
20260917,544053,2893575,55.08
20260917,544054,11745,67.14
20260917,544055,4358,66.15
20260917,544057,4757,62.15
20260917,544058,5075,54.71
20260917,544059,4000,100.0
20260917,544060,11546,100.0
20260917,544061,6923,34.94
20260917,544066,152,92.12
20260917,544067,1033,48.98
20260917,544073,12000,85.71
20260917,544074,5400,100.0
20260917,544079,648,99.39
20260917,544080,447,97.81
20260917,544081,7893,33.07
20260917,544082,2000,100.0
20260917,544083,1000,66.67
20260917,544088,203045,99.62
20260917,544089,693432,73.66
20260917,544090,216,100.0
20260917,544091,33600,93.33
20260917,544092,46,100.0
20260917,544093,176,77.53
20260917,544095,10690,55.35
20260917,544100,1610,88.95
20260917,544102,6,100.0
20260917,544105,4500,100.0
20260917,544106,1200,100.0
20260917,544107,2868,55.64
20260917,544108,8400,100.0
20260917,544109,40,100.0
20260917,544110,317,46.08
20260917,544111,4081,68.89
20260917,544112,762,93.96
20260917,544117,13675,80.23
20260917,544118,18966,30.74
20260917,544119,4479,47.14
20260917,544120,1283,89.35
20260917,544121,2000,100.0
20260917,544122,341689,82.46
20260917,544123,255,98.84
20260917,544124,474,98.34
20260917,544129,14297,77.84
20260917,544130,28152,72.08
20260917,544131,12680,91.57
20260917,544132,195300,64.73
20260917,544133,23672,40.51
20260917,544134,1076,81.58
20260917,544135,88840,100.0
20260917,544136,3919,94.16
20260917,544137,894,57.71
20260917,544138,4602,41.37
20260917,544139,26000,100.0
20260917,544140,2178,21.21
20260917,544141,3200,22.22
20260917,544142,6999,84.48
20260917,544144,499,85.15
20260917,544149,6300,73.31
20260917,544150,56750,78.28
20260917,544151,7000,100.0
20260917,544156,28500,100.0
20260917,544158,3039,72.24
20260917,544159,42715,98.98
20260917,544160,115200,100.0
20260917,544161,84,80.77
20260917,544162,18973,96.17
20260917,544163,3000,100.0
20260917,544165,9000,100.0
20260917,544166,16800,100.0
20260917,544167,4464,82.87
20260917,544169,10000,83.33
20260917,544170,10000,71.43
20260917,544171,4800,100.0
20260917,544172,4326,48.57
20260917,544173,4000,66.67
20260917,544174,2208,51.87
20260917,544175,1200,100.0
20260917,544176,7693,82.98
20260917,544177,4000,80.0
20260917,544179,9469,63.38
20260917,544180,4277,61.61
20260917,544181,9496,50.98
20260917,544184,2700,89.34
20260917,544185,2898,87.18
20260917,544186,25774,76.59
20260917,544187,9293,100.0
20260917,544189,4500,90.0
20260917,544191,35581,96.36
20260917,544192,13789,47.04
20260917,544193,8217,74.65
20260917,544194,45533,94.21
20260917,544196,112,100.0
20260917,544197,2565,100.0
20260917,544198,5926,41.05
20260917,544199,800,100.0
20260917,544200,25259,80.03
20260917,544201,62000,75.61
20260917,544202,2855,59.0
20260917,544203,549024,92.19
20260917,544204,7373,82.71
20260917,544205,703,100.0
20260917,544206,13328,47.84
20260917,544207,73,97.33
20260917,544209,1748,77.28
20260917,544210,2981,60.81
20260917,544212,6028,52.76
20260917,544213,18600,75.61
20260917,544215,2106,94.23
20260917,544216,12017,68.23
20260917,544217,9483,62.76
20260917,544218,10168,95.54
20260917,544219,7800,92.86
20260917,544221,18000,100.0
20260917,544222,1938,54.51
20260917,544223,6428,64.65
20260917,544224,45360,73.54
20260917,544225,1299095,51.16
20260917,544226,706684,91.64
20260917,544227,7527,63.57
20260917,544229,175936,85.81
20260917,544230,1930,70.31
20260917,544232,662,48.22
20260917,544233,2850,100.0
20260917,544234,1872,100.0
20260917,544235,5007,67.74
20260917,544237,1600,100.0
20260917,544238,20496,37.97
20260917,544239,2359,63.98
20260917,544240,4589,60.46
20260917,544241,86073,87.86
20260917,544243,43905,53.37
20260917,544244,248,81.05
20260917,544247,1436,77.71
20260917,544248,9600,53.33
20260917,544249,1158,92.71
20260917,544250,142,55.91
20260917,544251,17600,100.0
20260917,544252,57428,57.83
20260917,544253,51477,57.88
20260917,544254,982,87.21
20260917,544256,5730,56.01
20260917,544257,28000,96.55
20260917,544258,26963,74.54
20260917,544259,3000,100.0
20260917,544260,90927,61.4
20260917,544261,8545,33.93
20260917,544262,2470,22.45
20260917,544263,19247,45.32
20260917,544264,2608,59.91
20260917,544266,1006,97.67
20260917,544267,3200,100.0
20260917,544268,41910,46.71
20260917,544271,5965,43.01
20260917,544272,5600,100.0
20260917,544273,1315778,98.53
20260917,544274,153922,91.34
20260917,544275,258,99.61
20260917,544276,77638,92.27
20260917,544277,33059,57.59
20260917,544278,859,100.0
20260917,544279,55673,44.82
20260917,544280,86482,32.69
20260917,544281,6589,100.0
20260917,544282,203102,44.88
20260917,544283,23869,43.44
20260917,544284,304,99.67
20260917,544285,69033,31.85
20260917,544286,8270,34.15
20260917,544288,6736,28.98
20260917,544289,41586,52.21
20260917,544290,33928,52.2
20260917,544291,16200,75.35
20260917,544292,1667,40.45
20260917,544293,2409,84.85
20260917,544294,20391,34.04
20260917,544295,2,100.0
20260917,544296,12400,75.61
20260917,544301,4358,87.16
20260917,544302,295,2.75
20260917,544303,900,75.0
20260917,544304,4800,100.0
20260917,544305,120504,39.12
20260917,544306,12714,47.46
20260917,544307,164263,52.77
20260917,544308,26638,75.42
20260917,544309,3333,57.67
20260917,544310,113750,49.95
20260917,544311,15228,74.08
20260917,544312,8000,66.67
20260917,544313,4000,100.0
20260917,544314,79144,92.08
20260917,544315,3158,47.61
20260917,544316,6563,62.36
20260917,544317,19668,32.47
20260917,544318,1575,67.63
20260917,544319,7766,34.76
20260917,544320,252325,99.32
20260917,544321,436,73.65
20260917,544322,7790,57.36
20260917,544323,1217,75.08
20260917,544324,4000,100.0
20260917,544325,62077,64.65
20260917,544326,1782,92.28
20260917,544327,16000,100.0
20260917,544328,9975,58.28
20260917,544329,6000,100.0
20260917,544330,5000,100.0
20260917,544331,34000,68.0
20260917,544332,2400,66.67
20260917,544333,86581,52.75
20260917,544334,5250,100.0
20260917,544335,3000,100.0
20260917,544336,65933,47.79
20260917,544337,5000,100.0
20260917,544338,14077,80.45
20260917,544339,1822,78.4
20260917,544340,22400,82.35
20260917,544341,4800,75.0
20260917,544342,21449,100.0
20260917,544343,6800,68.0
20260917,544344,1299,63.06
20260917,544345,18718,93.11
20260917,544346,148,100.0
20260917,544347,5200,100.0
20260917,544350,2134,37.34
20260917,544351,22400,77.78
20260917,544352,51,86.44
20260917,544353,3600,100.0
20260917,544354,12600,68.85
20260917,544355,374,68.62
20260917,544356,665,61.35
20260917,544361,2283,86.97
20260917,544362,3876,62.64
20260917,544363,31,86.11
20260917,544364,851,98.84
20260917,544365,6000,60.0
20260917,544367,15005,46.42
20260917,544368,1200,100.0
20260917,544369,101600,100.0
20260917,544370,600,50.0
20260917,544371,1222,99.11
20260917,544372,3000,100.0
20260917,544373,54400,97.14
20260917,544375,239,66.39
20260917,544376,1947,84.87
20260917,544377,271,71.88
20260917,544378,2000,100.0
20260917,544379,4858,53.62
20260917,544380,200,98.04
20260917,544381,3600,100.0
20260917,544382,2283,64.82
20260917,544383,4800,100.0
20260917,544384,144142,56.55
20260917,544385,640,97.41
20260917,544386,317,100.0
20260917,544387,28500,78.08
20260917,544389,147,84.97
20260917,544390,127103,94.07
20260917,544392,4000,50.0
20260917,544394,12348,68.13
20260917,544395,254724,60.33
20260917,544396,8067,39.8
20260917,544397,53246,34.12
20260917,544398,96000,84.21
20260917,544399,6000,100.0
20260917,544400,8000,80.0
20260917,544401,63,100.0
20260917,544402,4935,59.04
20260917,544403,13654,36.48
20260917,544404,1380,91.21
20260917,544405,51906,41.92
20260917,544406,54400,78.61
20260917,544407,148861,43.98
20260917,544408,209493,98.44
20260917,544409,24000,68.57
20260917,544410,5855,69.66
20260917,544411,3545,64.26
20260917,544412,9000,50.0
20260917,544413,10161,69.16
20260917,544414,4904,34.39
20260917,544415,2,100.0
20260917,544416,2504,97.39
20260917,544418,15020,59.13
20260917,544419,352720,91.67
20260917,544420,19322,58.36
20260917,544421,16835,38.85
20260917,544422,7200,100.0
20260917,544423,892,41.43
20260917,544424,1503,90.54
20260917,544425,15600,100.0
20260917,544426,9600,88.89
20260917,544427,5097,91.57
20260917,544428,3600,100.0
20260917,544429,6984,60.82
20260917,544430,40131,70.28
20260917,544431,5000,100.0
20260917,544432,857,62.83
20260917,544433,2400,100.0
20260917,544434,117600,100.0
20260917,544435,8000,83.33
20260917,544436,2400,100.0
20260917,544438,5005,71.77
20260917,544439,5764,55.07
20260917,544440,11250,100.0
20260917,544441,9600,100.0
20260917,544442,15600,72.22
20260917,544443,468,57.07
20260917,544444,10800,100.0
20260917,544445,7000,100.0
20260917,544446,3153,65.21
20260917,544447,323,47.02
20260917,500002,181339,95.83
20260917,500003,19680,49.03
20260917,500008,29101,58.34
20260917,500009,14894,100.0
20260917,500012,13930,68.5
20260917,500013,2000,100.0
20260917,500014,6738,73.93
20260917,500016,2737,97.23
20260917,500020,9688,60.74
20260917,500023,97,65.99
20260917,500027,19828,97.42
20260917,500028,23980,89.31
20260917,500031,2681,60.02
20260917,500032,351733,42.39
20260917,500033,1687,46.78
20260917,500034,155775,59.99
20260917,500038,13190,19.48
20260917,500039,4035,43.96
20260917,500040,10130,77.57
20260917,500041,6,75.0
20260917,500042,585,51.63
20260917,500043,6611,60.41
20260917,500048,11230,43.12
20260917,500049,502103,49.49
20260917,500051,23805,100.0
20260917,500052,102775,73.26
20260917,500058,6978,84.36
20260917,500059,613,100.0
20260917,500060,75263,73.64
20260917,500067,24318,55.91
20260917,500068,30,57.69
20260917,500069,72,59.02
20260917,500074,2728,77.97
20260917,500078,1249,78.41
20260917,500083,11141,57.29
20260917,500084,27033,43.11
20260917,500085,4812,39.37
20260917,500086,34119,53.47
20260917,500087,12405,61.94
20260917,500089,91,98.91
20260917,500092,352,53.41
20260917,500093,89134,37.39
20260917,500096,28588,42.71
20260917,500097,6583,60.8
20260917,500101,10562,33.6
20260917,500103,174732,39.43
20260917,500104,69020,50.81
20260917,500106,3286946,31.28
20260917,500108,7351,67.63
20260917,500109,131498,40.84
20260917,500110,24391,30.76
20260917,500112,302822,54.84
20260917,500113,75377,39.25
20260917,500114,17105,54.11
20260917,500116,139245,45.34
20260917,500117,28650,35.99
20260917,500119,16298,59.77
20260917,500120,118,96.72
20260917,500123,108,72.48
20260917,500124,102580,67.54
20260917,500125,3679,47.3
20260917,500126,84,64.62
20260917,500128,23468,51.79
20260917,500133,54,72.97
20260917,500135,507825,84.74
20260917,500136,689,69.6
20260917,500142,736,100.0
20260917,500143,1155,100.0
20260917,500144,29652,40.81
20260917,500147,237,53.5
20260917,500148,2363,42.82
20260917,500150,3241,37.9
20260917,500151,1894,100.0
20260917,500153,12053,100.0
20260917,500159,148,100.0
20260917,500160,11029,81.67
20260917,500163,6087,53.12
20260917,500164,2162,56.73
20260917,500165,10007,69.51
20260917,500166,6982,90.57
20260917,500168,1049,63.89
20260917,500170,225,95.34
20260917,500171,2290,77.73
20260917,500173,1903,97.94
20260917,500174,2001,94.25
20260917,500178,122,100.0
20260917,500179,28568,91.4
20260917,500180,2041597,80.3
20260917,500182,12456,51.22
20260917,500183,442571,100.0
20260917,500184,47262,47.14
20260917,500185,609629,52.25
20260917,500186,14838,38.26
20260917,500187,1724,38.16
20260917,500188,68858,52.67
20260917,500189,1,100.0
20260917,500191,2814,100.0
20260917,500192,20889,94.53
20260917,500193,25965,88.29
20260917,500199,1338,32.18
20260917,500201,55397,52.27
20260917,500202,1539,100.0
20260917,500206,2544,69.0
20260917,500207,72521,52.87
20260917,500209,236115,62.66
20260917,500210,478,70.19
20260917,500213,403,98.53
20260917,500214,6521,55.23
20260917,500215,616,97.16
20260917,500219,162319,39.18
20260917,500220,815,100.0
20260917,500227,1436,65.87
20260917,500228,7434,34.29
20260917,500233,752,68.36
20260917,500234,21,100.0
20260917,500235,6341,48.66
20260917,500236,808,100.0
20260917,500238,21461,68.78
20260917,500239,1133,88.24
20260917,500240,17399,100.0
20260917,500241,1229,63.22
20260917,500243,212,74.91
20260917,500245,7569,78.02
20260917,500246,1019,100.0
20260917,500247,184708,82.29
20260917,500249,1294,59.91
20260917,500250,1047,62.47
20260917,500251,11472,55.42
20260917,500252,132,44.44
20260917,500253,17095,35.76
20260917,500257,6031,48.6
20260917,500259,11237,100.0
20260917,500260,1066,69.36
20260917,500262,602,100.0
20260917,500264,742,71.07
20260917,500265,6969,47.98
20260917,500266,112,73.68
20260917,500267,465,100.0
20260917,500268,30285,52.65
20260917,500270,235,89.02
20260917,500271,7549,31.47
20260917,500277,952,75.26
20260917,500279,49103,52.58
20260917,500280,3055,66.76
20260917,500282,306,87.93
20260917,500284,236,98.74
20260917,500285,2413194,67.69
20260917,500288,648616,49.04
20260917,500290,124,50.2
20260917,500292,6405,71.12
20260917,500294,57870,47.51
20260917,500295,202017,53.73
20260917,500296,5034,84.28
20260917,500298,168,93.85
20260917,500300,4890,67.31
20260917,500304,6257,51.87
20260917,500306,13132,65.87
20260917,500307,29,85.29
20260917,500312,161574,56.38
20260917,500313,20275,100.0
20260917,500314,5402,73.74
20260917,500317,1405,99.86
20260917,500319,633,77.1
20260917,500325,538597,63.83
20260917,500327,6300,78.95
20260917,500330,83763,40.28
20260917,500331,5624,55.64
20260917,500333,186,63.7
20260917,500335,878,71.56
20260917,500336,4633,52.98
20260917,500337,599,70.89
20260917,500338,14542,77.13
20260917,500339,63247,37.84
20260917,500342,1114,100.0
20260917,500343,122,92.42
20260917,500346,419,95.66
20260917,500350,1542,100.0
20260917,500354,82,100.0
20260917,500355,7464,48.26
20260917,500356,4745,42.37
20260917,500357,430,100.0
20260917,500358,1230,100.0
20260917,500360,4619,100.0
20260917,500365,41923,46.38
20260917,500367,569,3.55
20260917,500368,64165,43.09
20260917,500370,17,60.71
20260917,500371,5842,100.0
20260917,500378,44302,39.69
20260917,500380,2707,66.19
20260917,500387,120,45.11
20260917,500388,11,100.0
20260917,500390,55556,100.0
20260917,500399,10021,100.0
20260917,500400,182311,52.08
20260917,500402,9164,86.64
20260917,500403,5903,70.55
20260917,500404,4100,60.45
20260917,500405,2034,46.91
20260917,500407,171,54.46
20260917,500408,3846,53.01
20260917,500410,1968,34.59
20260917,500411,2879,73.07
20260917,500412,6866,57.93
20260917,500413,29312,69.75
20260917,500414,13617,49.14
20260917,500418,207,100.0
20260917,500420,1685,26.96
20260917,500421,138739,100.0
20260917,500422,4875,100.0
20260917,500425,53092,55.28
20260917,500426,4710,67.77
20260917,500440,45897,56.5
20260917,500444,11137,59.25
20260917,500449,16550,72.53
20260917,500456,22147,91.24
20260917,500458,50,90.91
20260917,500459,234,63.76
20260917,500460,3019,82.51
20260917,500463,12314,41.75
20260917,500464,1041,100.0
20260917,500467,484,83.74
20260917,500469,120316,58.6
20260917,500470,401698,54.55
20260917,500472,1390,69.26
20260917,500477,345726,54.95
20260917,500480,3230,45.27
20260917,500483,4931,47.99
20260917,500488,3340,96.2
20260917,500490,82,51.9
20260917,500493,24641,69.96
20260917,500495,1302,64.71
20260917,500500,133109,86.53
20260917,500510,112381,71.53
20260917,500520,61567,59.33
20260917,500530,246,50.1
20260917,500540,4206,100.0
20260917,500547,24954,44.34
20260917,500550,9383,71.59
20260917,500570,631099,56.43
20260917,500575,311014,96.04
20260917,500620,54351,70.1
20260917,500645,2487,46.82
20260917,500650,1013,74.87
20260917,500655,11661,88.81
20260917,500660,358,47.92
20260917,500670,139797,38.29
20260917,500672,5218,41.13
20260917,500674,695,73.7
20260917,500680,460,35.83
20260917,500690,25278,28.35
20260917,500696,21375,52.64
20260917,500710,79,57.66
20260917,500730,25201,45.14
20260917,500770,461086,41.68
20260917,500777,24226,51.28
20260917,500780,2682,70.17
20260917,500790,6213,49.06
20260917,500800,25749,49.21
20260917,500820,10894,61.76
20260917,500825,22648,79.9
20260917,500830,5999,40.25
20260917,500840,14304,61.5
20260917,500850,25546,53.47
20260917,500870,74103,45.22
20260917,500875,826311,75.66
20260917,500877,16910,51.64
20260917,500878,6827,56.97
20260917,500890,49,100.0
20260917,500940,28500,77.59
20260917,501148,10,100.0
20260917,501150,4345,49.83
20260917,501151,4,100.0
20260917,501242,5103,94.73
20260917,501261,323173,100.0
20260917,501295,6719,98.3
20260917,501298,2,100.0
20260917,501301,74758,36.62
20260917,501314,13975,58.0
20260917,501343,1107,84.44
20260917,501370,161,95.83
20260917,501391,2,66.67
20260917,501421,283,89.27
20260917,501423,1728,34.33
20260917,501425,2522,62.66
20260917,501455,21222,67.96
20260917,501700,1157,74.45
20260917,501831,15387,80.41
20260917,501833,2167,94.01
20260917,501848,21849,77.33
20260917,501945,4385,100.0
20260917,502015,7674,86.21
20260917,502090,3942,96.15
20260917,502137,411,81.39
20260917,502157,3765,46.45
20260917,502168,344,48.79
20260917,502175,7855,95.07
20260917,502180,4692,92.91
20260917,502219,16496,40.62
20260917,502250,4,100.0
20260917,502281,5808,100.0
20260917,502294,25,100.0
20260917,502330,31490,50.39
20260917,502355,4261,56.06
20260917,502420,13117,75.53
20260917,502445,1656,76.81
20260917,502448,17987,100.0
20260917,502450,772,80.25
20260917,502587,4422,99.66
20260917,502865,6167,52.78
20260917,502873,781,100.0
20260917,502893,191,98.96
20260917,502901,225,100.0
20260917,502937,61726,100.0
20260917,502958,16,88.89
20260917,502986,3174,64.84
20260917,503031,24957,70.76
20260917,503092,194,100.0
20260917,503100,2076,47.22
20260917,503101,4143,77.83
20260917,503127,9,100.0
20260917,503162,224,70.22
20260917,503169,871,74.25
20260917,503229,15,100.0
20260917,503310,33449,57.9
20260917,503349,116,100.0
20260917,503624,1567,69.09
20260917,503635,439,100.0
20260917,503639,252,100.0
