DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260918,506003,1864,100.0
20260918,506022,14724,62.65
20260918,506074,57577,100.0
20260918,506076,2655,86.85
20260918,506079,501,100.0
20260918,506105,112,100.0
20260918,506109,16410,42.34
20260918,506122,358512,100.0
20260918,506128,534,79.35
20260918,506134,2664,100.0
20260918,506146,75524,69.56
20260918,506166,2178,42.35
20260918,506180,40,100.0
20260918,506184,14600,86.1
20260918,506186,4041,65.72
20260918,506194,96,97.96
20260918,506197,9828,100.0
20260918,506222,1229,75.54
20260918,506235,34109,65.24
20260918,506248,223,41.76
20260918,506260,9402,69.64
20260918,506261,4379,100.0
20260918,506285,3257,87.04
20260918,506365,526,100.0
20260918,506395,11338,73.18
20260918,506401,118276,85.85
20260918,506405,2648,74.44
20260918,506414,1970,55.79
20260918,506480,45156,67.95
20260918,506520,17794,58.31
20260918,506525,5402,100.0
20260918,506528,221,100.0
20260918,506530,7,100.0
20260918,506532,298,81.64
20260918,506543,19,100.0
20260918,506579,12322,95.09
20260918,506590,83687,66.08
20260918,506597,7104,79.01
20260918,506605,136,68.0
20260918,506618,473,96.14
20260918,506640,1091,99.09
20260918,506642,98792,100.0
20260918,506655,14406,49.08
20260918,506680,1951,92.77
20260918,506685,5801,70.99
20260918,506687,368,100.0
20260918,506690,1398,47.49
20260918,506734,349,100.0
20260918,506767,5607,81.28
20260918,506808,1378,65.59
20260918,506820,250,62.19
20260918,506852,23388,92.39
20260918,506854,4908,60.61
20260918,506858,828,99.88
20260918,506863,425,78.85
20260918,506879,14901,53.27
20260918,506935,101,100.0
20260918,506947,1433,100.0
20260918,506979,2712,82.99
20260918,506981,52,100.0
20260918,507155,11181,88.07
20260918,507180,118602,100.0
20260918,507205,51131,46.13
20260918,507265,32,100.0
20260918,507300,20,100.0
20260918,507315,4527,71.85
20260918,507410,16429,49.06
20260918,507438,92,81.42
20260918,507474,3181,97.34
20260918,507486,1,100.0
20260918,507488,13942,93.68
20260918,507490,15517,90.35
20260918,507498,1330,65.68
20260918,507514,24787,70.53
20260918,507515,632,80.51
20260918,507526,1535,64.33
20260918,507552,2101,82.36
20260918,507580,399,100.0
20260918,507598,1355,94.76
20260918,507609,54,72.97
20260918,507621,3089,82.97
20260918,507685,468973,70.07
20260918,507690,2740,95.11
20260918,507717,830,86.64
20260918,507747,1086,78.41
20260918,507753,20821,68.52
20260918,507759,89,100.0
20260918,507779,3378,86.79
20260918,507785,100,95.24
20260918,507789,1570,78.15
20260918,507794,7118,72.28
20260918,507813,1267,87.08
20260918,507815,1201,90.23
20260918,507828,9616,89.43
20260918,507833,8595,65.1
20260918,507836,4285,91.7
20260918,507852,7,58.33
20260918,507872,999,99.9
20260918,507878,452951,61.1
20260918,507880,37679,76.88
20260918,507910,335,86.56
20260918,507912,13971,69.51
20260918,507944,956,97.75
20260918,507946,210,100.0
20260918,507948,241,66.39
20260918,507960,1096,84.57
20260918,507962,3163,100.0
20260918,507966,1113,95.45
20260918,507968,554,100.0
20260918,507970,144,61.02
20260918,507981,1723,66.5
20260918,507998,3973,91.52
20260918,508486,18,58.06
20260918,508494,3804,65.35
20260918,508571,110,73.33
20260918,508664,698,100.0
20260918,508670,6,100.0
20260918,508807,64,64.65
20260918,508814,857,77.14
20260918,508869,21891,85.68
20260918,508875,591,100.0
20260918,508905,1241,100.0
20260918,508906,50,100.0
20260918,508918,873,73.86
20260918,508933,1149,57.48
20260918,508941,1953,98.49
20260918,508954,2205,81.76
20260918,508956,6963,98.5
20260918,508961,3,100.0
20260918,508963,11,100.0
20260918,508969,16067,93.98
20260918,508980,25040,100.0
20260918,508989,3526,81.26
20260918,509009,1834,70.0
20260918,509015,5,100.0
20260918,509020,3617,82.54
20260918,509024,2087,87.69
20260918,509026,48,97.96
20260918,509038,117,100.0
20260918,509040,55,70.51
20260918,509046,27,100.0
20260918,509048,10614,100.0
20260918,509051,1208309,60.46
20260918,509053,12149,87.83
20260918,509055,26400,53.79
20260918,509069,2771,92.52
20260918,509073,530,100.0
20260918,509079,3268,82.65
20260918,509152,10586,51.42
20260918,509162,1374,100.0
20260918,509196,222,99.11
20260918,509220,910,88.44
20260918,509243,98,53.26
20260918,509423,817,95.0
20260918,509438,47,90.38
20260918,509449,774,90.53
20260918,509470,2,100.0
20260918,509472,36,100.0
20260918,509480,381096,94.91
20260918,509486,300,100.0
20260918,509488,290120,76.47
20260918,509496,5114,73.09
20260918,509525,248,99.6
20260918,509546,1968,100.0
20260918,509557,2865,55.58
20260918,509563,1918,97.56
20260918,509567,1575,80.28
20260918,509597,29,87.88
20260918,509631,303075,100.0
20260918,509635,1173,86.5
20260918,509675,187,77.92
20260918,509692,14,87.5
20260918,509709,1603,96.05
20260918,509715,1389,99.78
20260918,509732,3626,34.26
20260918,509760,54,100.0
20260918,509762,700,100.0
20260918,509820,4743,58.15
20260918,509874,1580,100.0
20260918,509895,354,93.9
20260918,509930,7872,44.67
20260918,509953,1,100.0
20260918,509966,16081,71.68
20260918,510245,22729,78.46
20260918,511000,883,92.56
20260918,511012,151512,100.0
20260918,511016,7567,100.0
20260918,511018,29615,58.38
20260918,511034,8281,45.24
20260918,511066,2857,98.01
20260918,511076,13983,30.49
20260918,511092,5646,100.0
20260918,511108,210,99.53
20260918,511110,1437,100.0
20260918,511116,2359007,100.0
20260918,511122,10,100.0
20260918,511131,841,100.0
20260918,511144,7259,100.0
20260918,511147,747,93.49
20260918,511153,927,100.0
20260918,511169,1635,100.0
20260918,511176,56,100.0
20260918,511185,100,100.0
20260918,511187,1920,100.0
20260918,511194,743,100.0
20260918,511196,5334,52.22
20260918,511208,7162,83.94
20260918,511218,77715,60.27
20260918,511243,5227,66.44
20260918,511246,3,100.0
20260918,511260,3581,72.37
20260918,511333,1064,99.91
20260918,511355,22982,100.0
20260918,511359,250,88.65
20260918,511377,1367,100.0
20260918,511391,1275,69.41
20260918,511401,51,100.0
20260918,511411,4226,72.89
20260918,511413,351,99.43
20260918,511431,45319,91.23
20260918,511441,568,100.0
20260918,511447,1812207,60.67
20260918,511451,179,100.0
20260918,511463,11533,100.0
20260918,511473,1262,87.82
20260918,511493,24856,100.0
20260918,511501,2625,96.19
20260918,511505,13923,100.0
20260918,940763,50,50.0
20260918,940777,100,100.0
20260918,940787,1,50.0
20260918,940789,3,100.0
20260918,940817,5,100.0
20260918,940821,1,100.0
20260918,940837,131,100.0
20260918,940841,20,100.0
20260918,940843,17,100.0
20260918,940853,1,100.0
20260918,940855,21,95.45
20260918,940872,60,100.0
20260918,940874,400,100.0
20260918,940886,49,59.04
20260918,940896,130,100.0
20260918,940898,116,57.43
20260918,940904,10,100.0
20260918,940906,10,100.0
20260918,940943,30,100.0
20260918,940945,100,100.0
20260918,940955,5,100.0
20260918,940967,20,100.0
20260918,940969,9,100.0
20260918,940991,10,100.0
20260918,940993,50,100.0
20260918,941013,40,100.0
20260918,941015,105,100.0
20260918,941021,64,100.0
20260918,941037,131,99.24
20260918,941039,45,100.0
20260918,941051,178,100.0
20260918,941055,132,100.0
20260918,941087,20,100.0
20260918,941089,10,100.0
20260918,941093,7,100.0
20260918,941115,54,100.0
20260918,941125,1119,100.0
20260918,941127,255,100.0
20260918,941135,20,100.0
20260918,941137,90,100.0
20260918,941143,150,100.0
20260918,941151,277,100.0
20260918,941157,185,98.4
20260918,941159,100,100.0
20260918,941163,2,100.0
20260918,941167,10,100.0
20260918,941173,12,100.0
20260918,941175,20,100.0
20260918,941185,245,92.8
20260918,941189,225,100.0
20260918,941193,1321,100.0
20260918,941195,488,99.8
20260918,941201,143,100.0
20260918,941203,355,89.87
20260918,941223,50,100.0
20260918,941231,830,100.0
20260918,941233,100,66.67
20260918,957810,1,100.0
20260918,958025,2,100.0
20260918,961728,91,100.0
20260918,961730,87,100.0
20260918,961734,400,65.57
20260918,961751,100,100.0
20260918,961756,2,100.0
20260918,961776,105,100.0
20260918,961804,11,100.0
20260918,961816,50,98.04
20260918,961822,455,95.79
20260918,961839,1,100.0
20260918,961841,2,100.0
20260918,961851,200,97.56
20260918,961875,140,100.0
20260918,961908,103,100.0
20260918,961921,138,100.0
20260918,972706,1,100.0
20260918,972715,47,100.0
20260918,972721,4,50.0
20260918,973491,1268,95.63
20260918,974634,2,100.0
20260918,975010,1,100.0
20260918,975057,2,100.0
20260918,975229,2,100.0
20260918,975263,6,100.0
20260918,975282,2,100.0
20260918,975375,31,100.0
20260918,975572,3,60.0
20260918,975808,1,100.0
20260918,976036,10,100.0
20260918,976089,5,100.0
20260918,976146,7,100.0
20260918,976173,1,100.0
20260918,976248,2,100.0
20260918,976292,2,100.0
20260918,976307,1,100.0
20260918,976325,213,100.0
20260918,976346,1,100.0
20260918,976376,1,100.0
20260918,976411,2,100.0
20260918,976421,6,100.0
20260918,976437,25,92.59
20260918,976448,1,100.0
20260918,976483,1,100.0
20260918,976653,2,100.0
20260918,976685,7,100.0
20260918,976712,19,100.0
20260918,976727,6,100.0
20260918,976778,3,100.0
20260918,976788,2,100.0
20260918,976808,246,96.09
20260918,976832,8,100.0
20260918,976855,1,100.0
20260918,976868,2,100.0
20260918,976893,1,100.0
20260918,976924,1,100.0
20260918,976967,1,100.0
20260918,976968,2,100.0
20260918,977017,64,88.89
20260918,977038,10,100.0
20260918,977044,43,84.31
20260918,977090,1,100.0
20260918,977107,1,100.0
20260918,977117,1,100.0
20260918,977123,1,100.0
20260918,977128,1,100.0
20260918,977134,1,100.0
20260918,977172,1,100.0
20260918,977173,1,100.0
20260918,977176,1,100.0
20260918,977226,2,100.0
20260918,977228,12,100.0
20260918,977241,42,95.45
20260918,977249,39,100.0
20260918,977250,7,100.0
20260918,977260,5,100.0
20260918,977280,1,100.0
20260918,977288,1,100.0
20260918,977298,28,100.0
20260918,977309,7,100.0
20260918,977325,2,100.0
20260918,977331,7,100.0
20260918,977333,2,100.0
20260918,977356,27,100.0
20260918,977367,190,100.0
20260918,977382,8,57.14
20260918,977383,5,100.0
20260918,977396,1,100.0
20260918,977403,1,33.33
20260918,977411,8,100.0
20260918,977417,1,100.0
20260918,977424,1,100.0
20260918,977431,1,100.0
20260918,977445,5,100.0
20260918,977477,307,100.0
20260918,977486,1,100.0
20260918,977495,9,100.0
20260918,977502,6,100.0
20260918,977508,12,100.0
20260918,977532,326,100.0
20260918,977534,1,100.0
20260918,977541,62,91.18
20260918,977544,1,100.0
20260918,977546,1,100.0
20260918,977564,68,100.0
20260918,977576,12,100.0
20260918,977596,12,100.0
20260918,977633,1,100.0
20260918,977643,1,100.0
20260918,977648,5,50.0
20260918,977649,107,86.29
20260918,977662,44,84.62
20260918,977676,10,100.0
20260918,977680,2,100.0
20260918,977694,3,100.0
20260918,977696,1,100.0
20260918,977700,16,55.17
20260918,977710,3,100.0
20260918,977712,1,100.0
20260918,977725,3,100.0
20260918,977730,16,100.0
20260918,977732,156,92.31
20260918,977740,35,100.0
20260918,977753,20,100.0
20260918,977773,11,100.0
20260918,977774,2,100.0
20260918,977801,28,84.85
20260918,977806,2,100.0
20260918,977818,2,100.0
20260918,977842,1,100.0
20260918,977846,23,100.0
20260918,977852,6,75.0
20260918,977868,90,100.0
20260918,977869,90,100.0
20260918,977877,14,100.0
20260918,977894,14,100.0
20260918,977902,5200,100.0
20260918,977903,1,100.0
20260918,977913,4,100.0
20260918,977932,1,100.0
20260918,977935,230,99.57
20260918,977984,7,100.0
20260918,978007,11,100.0
20260918,978019,10,100.0
20260918,978024,22,50.0
20260918,978025,9,100.0
20260918,978035,4,100.0
20260918,978039,9,100.0
20260918,978051,107,100.0
20260918,978055,2,100.0
20260918,978068,5,100.0
20260918,978075,45,100.0
20260918,978087,4,100.0
20260918,978094,21,63.64
20260918,978115,7,100.0
20260918,511507,71,100.0
20260918,511509,9167,77.73
20260918,511523,29583,100.0
20260918,511525,73612,95.46
20260918,511533,254,100.0
20260918,511535,1427,96.88
20260918,511539,10,100.0
20260918,511543,895,100.0
20260918,511549,80,86.96
20260918,511551,4944,82.79
20260918,511557,295875,100.0
20260918,511559,3,100.0
20260918,511571,1240,100.0
20260918,511577,103,97.17
20260918,511589,2469,81.24
20260918,511593,95,61.29
20260918,511601,2039,63.36
20260918,511605,1483,92.98
20260918,511609,714,99.86
20260918,511611,9038,92.79
20260918,511626,278,100.0
20260918,511628,102495,38.51
20260918,511630,1382,100.0
20260918,511644,290961,58.08
20260918,511654,810,93.1
20260918,511658,32847,99.08
20260918,511664,1600,100.0
20260918,511672,10255,100.0
20260918,511676,1336,69.37
20260918,511692,10084,82.75
20260918,511696,44,81.48
20260918,511700,2403037,56.45
20260918,511702,2096,96.28
20260918,511710,16495,100.0
20260918,511712,653,94.64
20260918,511714,252,80.77
20260918,511716,2088,100.0
20260918,511724,12101,78.53
20260918,511726,69,100.0
20260918,511728,1000,99.4
20260918,511734,17,100.0
20260918,511740,19,100.0
20260918,511742,3176,75.78
20260918,511754,1763,98.6
20260918,511756,584,100.0
20260918,511758,4,50.0
20260918,511764,3824,99.95
20260918,511766,781,92.98
20260918,511768,16739,61.47
20260918,512008,7208,66.98
20260918,512014,537,86.47
20260918,512018,51734,65.56
20260918,512025,20958,73.2
20260918,512036,25,100.0
20260918,512038,64448,68.62
20260918,512047,54193,81.33
20260918,512048,62871,93.41
20260918,512062,172,100.0
20260918,512064,11,100.0
20260918,512065,958,100.0
20260918,512068,122345,53.22
20260918,512070,233913,86.4
20260918,512093,66092,100.0
20260918,512097,224362,83.29
20260918,512099,43,100.0
20260918,512103,205,57.58
20260918,512115,2219,83.08
20260918,512131,3347,100.0
20260918,512149,1223176,71.86
20260918,512161,723,97.7
20260918,512165,1270,96.36
20260918,512169,119801,100.0
20260918,512175,15571,72.08
20260918,512179,3891,60.65
20260918,512197,3003,100.0
20260918,512217,4641,100.0
20260918,512229,1453,100.0
20260918,512237,6618,57.35
20260918,512247,17368,75.29
20260918,512257,21513,72.24
20260918,512267,390,97.5
20260918,512277,1511,84.74
20260918,512296,19747,52.94
20260918,512301,13533,100.0
20260918,512329,4929,58.35
20260918,512344,89,100.0
20260918,512345,62,100.0
20260918,512359,6647265,41.82
20260918,512361,151233,71.47
20260918,512379,89272,100.0
20260918,512393,300,100.0
20260918,512399,23900,79.91
20260918,512415,21085,69.38
20260918,512425,11,100.0
20260918,512437,141,100.0
20260918,512441,4574834,50.6
20260918,512443,58308,95.1
20260918,512455,6027,54.49
20260918,512463,70801,49.15
20260918,512477,65,100.0
20260918,512489,44129,100.0
20260918,512493,849,66.8
20260918,512499,1846204,100.0
20260918,512519,515,91.64
20260918,512527,228,100.0
20260918,512529,28213,39.94
20260918,512531,111,77.08
20260918,512559,2855,62.83
20260918,512573,19872,61.53
20260918,512587,1900,80.68
20260918,512589,136,98.55
20260918,512591,1400024,52.56
20260918,512595,712,83.67
20260918,512597,37,97.37
20260918,512599,24513,42.22
20260918,512600,17941,86.88
20260918,512608,20356,89.32
20260918,512618,1281,100.0
20260918,512624,11946,50.22
20260918,512626,5,100.0
20260918,512634,3322,96.57
20260918,513005,6415,92.85
20260918,513023,32669,69.36
20260918,513043,999,61.33
20260918,513059,6978,100.0
20260918,513063,7485,87.8
20260918,513097,3415,49.54
20260918,513108,140,42.42
20260918,513117,319,98.76
20260918,513119,83097,92.79
20260918,513121,179,100.0
20260918,513149,22,100.0
20260918,513173,2930,85.42
20260918,513228,9394,76.45
20260918,513250,413041,80.77
