DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,IS_FLEXGATE_ALERT,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,SIS,Implied_Trades,Whale_Density,AI_WIN_PROBABILITY,AI_APPROVED,CHANDELIER_EXIT,REC_POS_SIZE_INR,ATR_Pct,Phase1_ATW_Ratio,Phase2_Volume_Spike,Close_vs_VWAP_Pct_Distance,WHALE_PCTL,ENTRY_PRICE,ATR14,STOP_LOSS,TAKE_PROFIT
2026-09-21,LALITHAA,INE0K9O01026,NSE,320.1,58.83,2128868903.7,3592183450.6,11305222,317.7455029719894,277.62950594657514,364.0269835136528,129.19494293048515,115667.93697192168,False,63.01799999999999,37.83631578947368,37.83631578947368,515409451.46,1624624149.0278947,1624624149.0278947,39484.033864677374,35868.32817658656,35868.32817658656,True,1.554855402078204,1.3103762522389093,3.22479309329575,0.9905554306273893,0.8149314144366989,0.9804362491567349,0.9312271307742868,18405.004527890746,364.0269835136527,71.91905590014547,True,270.1607169015067,96146.7546606584,5.200383536237978,1.0,1.3103762522389093,0.7410008972552342,40.0,320.1000061035156,16.646427699497767,270.1607230050223,
2026-09-10,BRGIL,INE00ST01011,BSE,185.05,100.0,20170450.0,20383600.0,109000,187.005504587156,192.007338902148,1329.2682926829268,1254.738348464807,248580.48780487804,False,100.0,100.0,92.34833333333331,7018940.0,7332204.545454546,7985419.696969697,215819.16187527645,240918.9713072036,250090.3442491958,True,1.0828565756465558,2.525909816318643,0.9939627559438547,0.6806172550853402,0.9076455459434184,0.6534954407294833,0.7315880075954637,81.14253125061325,1329.2682926829266,74.02950645916866,True,158.10357469831197,100000.0,4.853899901231749,0.963327760735722,2.7509393491353524,-1.045693596813136,37.5,185.0500030517578,8.982141767229352,167.35357775006975,
2026-09-03,GUJJUBHAI,INE311N01016,BSE,99.95,57.43,10632780.95,18549616.0,185233,100.14206971759891,122.31275871490271,1023.3867403314918,348.57928503389184,102484.06629834254,False,62.092,55.316818181818185,61.199090909090906,10095872.010000002,6290732.877272728,6992583.071212122,30816.47545368665,42635.69398336372,48003.21694656138,True,0.938412632392044,1.520579854642595,2.134941631358392,0.2922649374710514,0.8341824918943955,0.9367762853172764,0.757287438715053,103.75057639737663,1023.3867403314918,69.65171958583694,True,72.0607155936105,53757.20574804414,9.30107867480057,0.8881840988037751,1.6902292876580882,-0.1917972318133121,66.66666666666666,99.9499969482422,9.2249995640346,91.27499825613839,
2026-09-02,ITCONS,INE0O6A01019,BSE,299.5,59.59,24199600.0,39061670.0,135600,288.06541297935104,280.5949317287665,368.4782608695653,347.8556673007555,106145.84239130437,False,57.212,57.71863636363637,78.72666666666667,10702644.0,6596627.2727272725,6691616.96969697,99016.81236173389,97606.53721772,106281.16432414646,True,0.7569226860868828,3.616405438265227,0.9987267552655956,0.1093284437313775,0.956681182672473,0.6761402704561081,0.6166768909448923,227.98443589329383,368.4782608695653,74.69767159430268,True,230.09284864153184,64726.7595927906,7.724780340397127,0.918380390715614,3.668480724998588,3.9694411426853984,35.714285714285715,299.5,23.1357171194894,235.59284864153184,
2026-09-01,GALAGEX,INE803L01016,BSE,96.89,55.24,10095744.22,18422600.0,188625,97.66785950960902,68.56622167093859,413.6513157894737,984.4233182937602,40400.43859649123,False,55.966,55.92409090909091,71.00924242424243,4660959.8780000005,4510032.476818183,4594453.194696969,54952.6891034832,67498.1874601709,78558.43164500185,True,0.7779269023878667,2.197376660981716,0.514272468919148,0.1289358768099287,0.9039301310043668,0.1969662146632958,0.3597845525331162,249.8919459967649,413.6513157894737,70.17759273111223,True,70.37856953212193,54819.75036243014,9.12080038114634,0.8592099669859607,2.2385080976451244,-0.7964334567324948,50.0,96.88999938964844,8.83714348929269,81.48856953212193,
2026-08-31,SINDHUTRAD,INE325D01025,NSE,24.98,75.07,31573246.18,41981636.52,1683690,24.934302941752936,24.637437422900327,1358.910411622276,469.4577643750736,33883.48387409201,False,64.98400000000001,60.05636363636364,49.57181818181818,48772457.75,18523748.555454552,23889255.38590909,15390.30293985482,11566.236292485562,15554.978371773315,True,1.5143685011645178,1.3216504939129772,2.178304788618564,0.980933153880664,0.8595782862270076,0.9358456707043518,0.9214702727086896,931.8181771781012,1358.910411622276,72.944128369752,True,21.425000784737723,100000.0,4.743793988874135,0.7435713516306854,1.7044739127978965,0.1832698445744158,90.9090909090909,24.979999542236328,1.184999738420759,22.395001547677175,
2026-08-25,CARBORUNIV,INE120A01034,NSE,1106.7,77.39,180110998.20000002,234898196.9,210305,1116.9406191008295,1124.5318896333204,22.38477913783928,11.812051784748643,25002.46906865354,False,52.742,47.71136363636364,47.05,232521916.2,122167246.12727274,131697584.5530303,20201.9617636958,13283.028913950026,14161.212898678968,True,1.6448459086078642,1.3676104904374706,1.7655598604118083,0.9916897506925209,0.8097876269621422,0.9078947368421052,0.8941301937691604,7203.728467994043,22.38477913783928,74.06178375656258,True,951.5785661969868,100000.0,4.672191614801163,0.9379866688671232,1.474298585828496,-0.9168454370540724,18.181818181818183,1106.699951171875,51.70714460100447,1073.8785661969866,
