DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260925,503657,1551,81.76
20260925,503659,6,100.0
20260925,503663,942673,83.79
20260925,503675,46298,76.1
20260925,503722,484,99.59
20260925,503776,337,100.0
20260925,503804,1471,100.0
20260925,503806,2459,41.41
20260925,503811,311,88.6
20260925,503816,1888,93.6
20260925,503837,1100,100.0
20260925,503960,465,59.16
20260925,504000,559,94.75
20260925,504028,12704,100.0
20260925,504036,3422,82.62
20260925,504058,587,99.83
20260925,504067,48100,61.19
20260925,504076,31477,71.14
20260925,504080,24,92.31
20260925,504084,777,86.82
20260925,504092,941,82.62
20260925,504093,470,91.62
20260925,504112,5806,73.62
20260925,504132,776,84.07
20260925,504176,2978,69.08
20260925,504180,446,75.72
20260925,504212,1214,41.33
20260925,504220,74,79.57
20260925,504240,5377,100.0
20260925,504258,156,92.86
20260925,504273,13288,100.0
20260925,504286,1879,78.95
20260925,504340,4742,70.34
20260925,504341,3660,34.18
20260925,504351,1613747,100.0
20260925,504356,15,100.0
20260925,504369,4249,100.0
20260925,504378,51474,65.88
20260925,504380,96,98.97
20260925,504392,4334,100.0
20260925,504397,7,100.0
20260925,504605,194,82.2
20260925,504614,9249,49.61
20260925,504646,1510,100.0
20260925,504648,673,99.7
20260925,504731,6702,49.97
20260925,504741,1974,84.07
20260925,504746,4314,86.63
20260925,504786,628,100.0
20260925,504810,958,89.45
20260925,504840,44,97.78
20260925,504879,8334,98.36
20260925,504882,10779,98.35
20260925,504903,29429,100.0
20260925,504908,145,100.0
20260925,504918,21093,53.94
20260925,504959,33,100.0
20260925,504973,153691,97.1
20260925,504988,5,83.33
20260925,505010,312,55.22
20260925,505029,2302,99.01
20260925,505036,481,84.98
20260925,505075,24134,100.0
20260925,505160,12572,74.4
20260925,505163,278,71.28
20260925,505192,1588,55.66
20260925,505196,2232,100.0
20260925,505200,8948,65.57
20260925,505212,993,100.0
20260925,505216,43,87.76
20260925,505232,153,100.0
20260925,505242,5763,83.44
20260925,505250,701,100.0
20260925,505255,107547,92.7
20260925,505283,4395,61.94
20260925,505299,832,75.23
20260925,505302,47,100.0
20260925,505324,22362,77.36
20260925,505336,2181710,100.0
20260925,505343,783826,88.67
20260925,505355,526,61.88
20260925,505358,5249,65.38
20260925,505368,878,82.91
20260925,505400,7561,64.66
20260925,505412,253,71.47
20260925,505502,32040,100.0
20260925,505504,4455,100.0
20260925,505509,25585,31.52
20260925,505515,12400,71.17
20260925,505523,157443,68.35
20260925,505526,3886,83.02
20260925,505533,1761,27.25
20260925,505537,2358139,89.32
20260925,505590,962,100.0
20260925,505650,5147,39.59
20260925,505681,5,83.33
20260925,505688,3103,100.0
20260925,505690,38,88.37
20260925,505693,45568,66.61
20260925,505700,19417,47.68
20260925,505710,55366,50.51
20260925,505712,13186,100.0
20260925,505714,6834,37.84
20260925,505720,4244,61.97
20260925,505725,142688,31.24
20260925,505726,1840,80.74
20260925,505729,2242,90.95
20260925,505737,100,97.09
20260925,505744,7393,46.58
20260925,505750,1621,86.04
20260925,505790,1491,57.17
20260925,505797,10833,99.5
20260925,505800,27,77.14
20260925,505827,2199,78.99
20260925,505840,1637,100.0
20260925,505850,59,81.94
20260925,505854,140,99.29
20260925,505872,3952,48.85
20260925,505890,1570,68.53
20260925,505893,672,56.05
20260925,505978,530,59.09
20260925,506003,448,64.09
20260925,506022,10412,41.77
20260925,506074,68275,100.0
20260925,506076,493,59.9
20260925,506079,17,100.0
20260925,506105,66,79.52
20260925,506109,16366,33.35
20260925,506122,318663,100.0
20260925,506128,4303,94.05
20260925,506134,17148,100.0
20260925,506146,38339,86.87
20260925,506166,3763,58.74
20260925,506180,212,100.0
20260925,506184,9052,99.78
20260925,506186,15906,79.63
20260925,506194,411,78.44
20260925,506196,1,100.0
20260925,506197,7861,100.0
20260925,506222,624,76.56
20260925,506235,22087,44.95
20260925,506260,21583,89.46
20260925,506261,10518,100.0
20260925,506285,1006,72.53
20260925,506365,84,84.0
20260925,506390,78,96.3
20260925,506395,746,31.2
20260925,506401,9708,68.59
20260925,506405,3010,57.95
20260925,506414,3491,61.4
20260925,506480,4530,56.6
20260925,506520,9518,86.14
20260925,506525,6074,100.0
20260925,506528,470,100.0
20260925,506532,44,95.65
20260925,506579,3967,93.19
20260925,506590,27948,38.66
20260925,506597,3043,56.29
20260925,506605,45,86.54
20260925,506618,47,10.47
20260925,506640,5,100.0
20260925,506642,642449,100.0
20260925,506655,1214,53.15
20260925,506680,1727,100.0
20260925,506685,4969,69.2
20260925,506690,2763,62.85
20260925,506734,569,100.0
20260925,506767,817,50.71
20260925,506808,1134,92.65
20260925,506820,804,82.97
20260925,506852,95227,63.79
20260925,506854,5237,67.62
20260925,506858,209,62.57
20260925,506863,1143,79.16
20260925,506879,5661,47.52
20260925,506919,108,63.53
20260925,506935,68,100.0
20260925,506947,1108,100.0
20260925,506975,100,100.0
20260925,506979,1503,88.26
20260925,506981,317,78.47
20260925,507155,9775,79.14
20260925,507180,147649,100.0
20260925,507205,25358,38.87
20260925,507265,466,100.0
20260925,507300,121,97.58
20260925,507315,16770,57.66
20260925,507410,10784,66.68
20260925,507438,66,98.51
20260925,507474,220,64.71
20260925,507486,212,100.0
20260925,507488,2458,64.97
20260925,507490,60728,71.03
20260925,507498,732,64.21
20260925,507514,365294,36.92
20260925,507515,500,100.0
20260925,507526,1534,60.97
20260925,507552,1836,83.45
20260925,507580,655,100.0
20260925,507598,2473,95.04
20260925,507609,1,100.0
20260925,507621,2194,89.73
20260925,507645,2,100.0
20260925,507685,206821,48.79
20260925,507690,651,91.43
20260925,507717,247,67.12
20260925,507747,1384,74.13
20260925,507753,606327,44.04
20260925,507759,10,100.0
20260925,507779,1884,60.11
20260925,507785,163,100.0
20260925,507789,29912,41.05
20260925,507794,5821,84.8
20260925,507813,613,63.39
20260925,507815,684,61.35
20260925,507817,2,50.0
20260925,507828,208824,66.14
20260925,507833,8751,89.43
20260925,507836,40,71.43
20260925,507852,12,100.0
20260925,507872,1697,100.0
20260925,507878,192039,67.88
20260925,507880,12805,54.63
20260925,507910,262,100.0
20260925,507912,3188,87.82
20260925,507938,4300,100.0
20260925,507944,846,59.58
20260925,507946,229,67.55
20260925,507948,623,68.99
20260925,507960,2422,93.69
20260925,507962,734,100.0
20260925,507966,469,90.37
20260925,507968,20,100.0
20260925,507970,24,100.0
20260925,507981,8605,87.37
20260925,507998,4221,75.4
20260925,508486,10,66.67
20260925,508494,753,99.08
20260925,508571,91,77.12
20260925,508664,3184,100.0
20260925,508670,1,100.0
20260925,508807,189,94.03
20260925,508814,786,67.99
20260925,508867,4211,100.0
20260925,508869,4562,59.88
20260925,508875,36,100.0
20260925,508905,3877,100.0
20260925,508906,626,100.0
20260925,508918,305,100.0
20260925,508933,840,61.58
20260925,508941,456,98.7
20260925,508954,2343,91.49
20260925,508956,872,100.0
20260925,508961,28,100.0
20260925,508963,1,100.0
20260925,508969,11530,67.1
20260925,508980,34565,100.0
20260925,508989,2864,82.99
20260925,509009,8,100.0
20260925,509015,8,100.0
20260925,509020,4039,90.34
20260925,509024,8776,74.59
20260925,509038,16,100.0
20260925,509040,710,100.0
20260925,509048,2768,100.0
20260925,509051,254862,51.17
20260925,509053,15155,59.7
20260925,509055,14132,63.0
20260925,509069,1921,81.23
20260925,509073,1024,100.0
20260925,509079,1813,65.59
20260925,509152,1911,99.95
20260925,509162,12301,100.0
20260925,509196,12,100.0
20260925,509220,1687,100.0
20260925,509243,186,60.59
20260925,509423,618,100.0
20260925,509438,22,73.33
20260925,509449,1521,99.87
20260925,509470,2,100.0
20260925,509472,217,79.2
20260925,509480,17935,64.41
20260925,509486,1408,100.0
20260925,509488,21606,33.5
20260925,509496,5100,51.33
20260925,509525,459,96.23
20260925,509546,2204,100.0
20260925,509557,599,69.57
20260925,509563,1843,90.7
20260925,509567,895,96.13
20260925,509597,7,70.0
20260925,509631,131672,48.17
20260925,509635,76,84.44
20260925,509675,147,62.03
20260925,509692,382,100.0
20260925,509709,6027,89.67
20260925,509715,1010,77.99
20260925,509732,2829,87.78
20260925,509762,1410,100.0
20260925,509820,1925,64.25
20260925,509835,468,99.79
20260925,509874,13763,100.0
20260925,509895,312,100.0
20260925,509930,2918,52.7
20260925,509960,443,100.0
20260925,509966,9906,72.93
20260925,510245,147253,69.5
20260925,511000,13518,83.12
20260925,511012,242316,100.0
20260925,511016,1359,100.0
20260925,511018,13764,11.81
20260925,511034,2795,61.04
20260925,511066,2279,64.71
20260925,511076,4133,52.93
20260925,511092,1420,100.0
20260925,511108,101,99.02
20260925,511110,1,100.0
20260925,511116,5053365,100.0
20260925,511122,224,100.0
20260925,511131,1,100.0
20260925,511144,1638,100.0
20260925,511147,5919,97.37
20260925,511153,656,100.0
20260925,511169,41,100.0
20260925,511176,18,100.0
20260925,511185,100,100.0
20260925,511187,21,100.0
20260925,511194,20,100.0
20260925,511196,10967,60.2
20260925,511208,31614,91.85
20260925,511218,23844,44.31
20260925,511243,710312,88.93
20260925,511260,62285,76.86
20260925,511333,470,91.8
20260925,511355,20163,100.0
20260925,511359,150,69.44
20260925,511391,167,93.82
20260925,511401,53,100.0
20260925,511411,1500,99.93
20260925,511413,100,100.0
20260925,511431,103418,80.94
20260925,511447,3783045,54.85
20260925,511463,11958,69.12
20260925,511473,4620,97.49
20260925,511493,5942,100.0
20260925,511501,409,56.81
20260925,511505,10794,100.0
20260925,511507,8,38.1
20260925,511509,1212,87.38
20260925,511523,93699,100.0
20260925,511525,96460,81.21
20260925,511533,200,61.54
20260925,511539,20,100.0
20260925,511543,408,100.0
20260925,511549,204,99.51
20260925,511551,3552,90.82
20260925,511557,364736,100.0
20260925,511559,54,98.18
20260925,511571,8293,97.35
20260925,511577,4370,59.23
20260925,511585,1400,100.0
20260925,511589,10358,89.98
20260925,511593,177,100.0
20260925,511601,190,88.37
20260925,511605,35621,77.57
20260925,511609,300,89.82
20260925,511626,294,100.0
20260925,511628,193347,49.79
20260925,511630,5112,100.0
20260925,511644,527992,84.45
20260925,511654,722,99.72
20260925,511658,113771,90.28
20260925,511664,211,33.55
20260925,511672,11994,100.0
20260925,511676,857,91.36
20260925,511692,11270,54.91
20260925,511696,9,75.0
20260925,511700,3796240,77.41
20260925,511702,630,92.65
20260925,511710,19842,100.0
20260925,511712,28,82.35
20260925,511714,78,92.86
20260925,511716,8220,100.0
20260925,511724,9250,63.57
20260925,511726,19454,100.0
20260925,511734,1051,100.0
20260925,511740,205,100.0
20260925,511742,3674,92.71
20260925,511754,4444,76.32
20260925,511756,291,100.0
20260925,511758,131,86.75
20260925,511764,802,100.0
20260925,511766,268,72.24
20260925,511768,8760,63.35
20260925,512008,3092,77.4
20260925,512014,161,66.8
20260925,512018,42099,79.72
20260925,512020,24,75.0
20260925,512025,44271,28.89
20260925,512036,6,100.0
20260925,512038,24641,46.03
20260925,512047,18073,80.12
20260925,512048,14731,76.23
20260925,512062,1082,100.0
20260925,512064,104,88.89
20260925,512065,748,100.0
20260925,512068,75663,42.22
20260925,512070,15575,55.83
20260925,512093,3241956,100.0
20260925,512097,464301,84.97
20260925,512099,10,100.0
20260925,512103,407,76.22
20260925,512115,6409,86.88
20260925,512131,8899,100.0
20260925,512149,908112,73.04
20260925,512161,537,94.54
20260925,512165,423,100.0
20260925,512169,2169669,100.0
20260925,512175,26132,83.15
20260925,512179,3282,71.78
20260925,512197,149,100.0
20260925,512217,2585,81.99
20260925,512229,4203,100.0
20260925,512237,8455,58.46
20260925,512247,11292,60.27
20260925,512257,22479,91.14
20260925,512267,103256,100.0
20260925,512277,1588,91.63
20260925,512296,8011,68.88
20260925,512301,9232,100.0
20260925,512329,5221,58.45
20260925,512345,391,100.0
20260925,512359,747432,100.0
20260925,512361,309517,65.54
20260925,512379,344280,100.0
20260925,512381,5,100.0
20260925,512393,55,100.0
20260925,512399,40670,69.19
20260925,512415,47542,74.34
20260925,512437,66,100.0
20260925,512441,3346644,60.9
20260925,512443,122995,84.69
20260925,512453,395,71.3
20260925,512455,10193,49.39
20260925,512463,202754,25.76
20260925,512489,1830,100.0
20260925,512493,5111,98.57
20260925,512499,1030972,100.0
20260925,512519,518,99.81
20260925,512527,292,100.0
20260925,512529,20837,35.19
20260925,512531,569,100.0
20260925,512553,1,100.0
20260925,512559,3695,74.29
20260925,512565,21,100.0
20260925,512573,16512,49.38
20260925,512587,6064,71.28
20260925,512589,84375,81.88
20260925,512591,1538551,51.26
20260925,512595,5698,64.14
20260925,512597,94,67.14
20260925,512599,19353,42.82
20260925,512600,3160,69.74
20260925,512604,1,100.0
20260925,512608,26341,81.44
20260925,512618,1302,100.0
20260925,512624,16001,65.21
20260925,512634,4374,60.93
20260925,513005,8793,68.13
20260925,513023,9983,45.41
20260925,513043,4307,85.97
20260925,513059,13309,100.0
20260925,513063,1308,82.01
20260925,513097,2804,30.0
20260925,513108,273,72.03
20260925,513117,1446,74.42
20260925,513119,150003,99.77
20260925,513121,251,100.0
20260925,513149,160,100.0
20260925,513173,1115,75.95
20260925,513228,38432,57.42
20260925,513250,294883,75.53
20260925,513252,41,67.21
20260925,513262,41863,39.73
20260925,513269,32192,29.82
20260925,513295,430,65.25
20260925,513303,2495,92.99
20260925,513307,10051,94.78
20260925,513337,1874515,72.77
20260925,513343,30,100.0
20260925,513349,11251,65.5
20260925,513353,8159,76.8
20260925,513361,276488,62.23
20260925,513369,224,100.0
20260925,513375,12115,44.78
20260925,513377,50701,45.66
20260925,513397,21,100.0
20260925,513418,90103,100.0
20260925,513436,45750,100.0
20260925,513456,1183,79.88
20260925,513460,960,100.0
20260925,513472,135869,66.66
20260925,513488,493,100.0
20260925,513496,1856,100.0
20260925,513498,12,92.31
20260925,513502,88651,49.22
20260925,513509,109,100.0
20260925,513511,83,76.15
20260925,513513,1418,100.0
20260925,513517,17342,51.5
20260925,513519,6304,37.92
20260925,513528,8824,100.0
20260925,513532,4,100.0
20260925,513536,7190,39.52
20260925,513540,300,100.0
20260925,513544,240,100.0
20260925,513548,125,39.56
20260925,513554,1133,100.0
20260925,513566,1646,100.0
20260925,513575,2114,76.48
20260925,513599,199902,41.89
20260925,513629,21835,98.01
20260925,513642,220,99.1
20260925,513683,12580,37.29
20260925,513687,5990,100.0
20260925,513693,10808,56.02
20260925,513699,137,93.2
20260925,513709,831,59.53
20260925,513713,2503,95.32
20260925,513721,193,96.5
20260925,513729,2950,98.93
20260925,514010,95717,100.0
20260925,514028,1166,82.23
20260925,514030,1530,92.22
20260925,514036,270,80.36
20260925,514043,43434,64.91
20260925,514045,75,97.4
20260925,514060,50820,100.0
20260925,514087,472,99.79
20260925,514113,345,99.71
20260925,514138,1,50.0
20260925,514142,9230,58.95
20260925,514162,223521,55.84
20260925,514165,14096,97.54
20260925,514167,1482,72.29
20260925,514171,102,48.34
20260925,514175,1926,99.95
20260925,514183,7303,100.0
20260925,514197,781,100.0
20260925,514211,339139,71.34
20260925,514223,700,100.0
20260925,514234,12022,64.73
20260925,514238,272,79.07
20260925,514240,323,59.38
20260925,514248,100,100.0
20260925,514260,1604,100.0
20260925,514266,922,99.68
20260925,514272,800,64.26
20260925,514274,7829,92.16
20260925,514280,1278,79.28
20260925,514286,7352,84.83
20260925,514300,2006,100.0
20260925,514302,875,99.43
20260925,514312,511,2.07
20260925,514316,413,100.0
20260925,514318,481,76.23
20260925,514322,5,100.0
20260925,514324,442,93.64
20260925,514326,6927,99.86
20260925,514330,1371,78.7
20260925,514332,4000,92.92
20260925,514336,5757,88.79
20260925,514354,55181,52.25
20260925,514360,558960,98.18
20260925,514378,1867,81.89
20260925,514386,2630267,62.0
20260925,514400,829,91.1
20260925,514402,15876,75.06
20260925,514414,116,100.0
20260925,514418,58,100.0
20260925,514428,5,100.0
20260925,514440,73095,66.95
20260925,514442,2769,100.0
20260925,514448,1925,54.19
20260925,514450,1483,100.0
20260925,514454,163,100.0
20260925,514470,2305,84.37
20260925,515008,16058,100.0
20260925,515030,2187,43.27
20260925,515037,230,100.0
20260925,515043,2227,75.85
20260925,515055,21482,42.54
20260925,515059,1,100.0
20260925,515085,43579,55.16
20260925,515093,715,68.68
20260925,515147,3159,100.0
20260925,516003,1579,78.83
20260925,516016,210,95.45
20260925,516022,97,100.0
20260925,516030,5640,76.53
20260925,516032,83554,81.91
20260925,516038,4942,84.44
20260925,516062,245,100.0
20260925,516064,1428,41.95
20260925,516072,2602,58.59
20260925,516078,4581,100.0
20260925,516082,746,62.58
20260925,516092,35,100.0
20260925,516098,1931,74.21
20260925,516106,3353,81.01
20260925,516108,10506,91.97
20260925,516110,401141,80.6
20260925,517015,954,55.72
20260925,517035,53993,30.14
20260925,517041,1624,63.02
20260925,517059,353,50.65
20260925,517063,3252,50.32
20260925,517096,2968,83.42
20260925,517119,18082,75.39
20260925,517146,21507,57.52
20260925,517168,2246,79.17
20260925,517170,6550,71.69
20260925,517172,100,100.0
20260925,517174,16,80.0
20260925,517201,8430,100.0
20260925,517206,116,64.44
20260925,517214,2307,100.0
20260925,517230,99,100.0
20260925,517236,1486,61.99
20260925,517246,58497,100.0
20260925,517258,2096,100.0
20260925,517264,2203,63.18
20260925,517271,134089,42.76
20260925,517273,2334,70.05
20260925,517286,211344,100.0
20260925,517288,5854,100.0
20260925,517300,7315,57.58
20260925,517320,7120,100.0
20260925,517334,233427,55.46
20260925,517336,1100,100.0
20260925,517344,2070,73.35
20260925,517354,18981,54.83
20260925,517356,892510,100.0
20260925,517360,2537,96.13
20260925,517370,115,52.75
20260925,517372,2456,70.59
20260925,517380,1032,63.12
20260925,517385,2976,60.56
20260925,517393,186236,100.0
20260925,517397,2123,81.19
20260925,517399,27004,99.24
20260925,517411,424,99.76
20260925,517415,2752,100.0
20260925,517417,9179,60.16
20260925,517421,215,82.69
20260925,517429,42,100.0
20260925,517431,45055,81.18
20260925,517447,375,55.8
20260925,517449,2314,94.8
20260925,517467,35165,42.58
20260925,517477,3035,96.38
20260925,517494,2309,81.47
20260925,517498,38703,71.15
20260925,517500,51500,73.25
20260925,517506,2855,82.87
20260925,517514,5419,93.22
20260925,517522,1134,61.2
20260925,517530,201,71.53
20260925,517536,1299,91.74
20260925,517544,1878,52.34
20260925,517546,14967,99.67
20260925,517554,8222378,100.0
20260925,517556,162651,83.38
20260925,517562,16421,65.32
20260925,517569,9198,52.88
20260925,518011,8,66.67
20260925,518053,580,89.92
20260925,518075,5292,100.0
20260925,518091,220,97.78
20260925,519003,129,91.49
20260925,519014,668,100.0
20260925,519031,2160,100.0
20260925,519091,104,74.82
20260925,519097,4523,100.0
20260925,519105,11005,61.53
20260925,519126,2239,75.82
20260925,519152,1,100.0
20260925,519156,260,55.44
20260925,519174,1140,85.07
