DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-09-23,SUDAI,INE618D01015,BSE,48.06,0.0,0.0,224928.0,4716,47.69465648854962,44.84367818700741,98.25,177.7562845207896,4686.0,False,86.812,85.16863636363637,89.11318181818183,126927.33600000001,274290.13,161633.3836363636,6339.821402625232,7971.245618768416,5032.4758903263755
2026-09-23,SUDARCOLOR,INE492A01029,NSE,390.7,57.22,665362.1,1165129.7,2976,391.5086357526882,388.5636200254627,15.5,20.517808287270643,6068.383854166666,False,68.03800000000001,64.3190909090909,63.626666666666665,1823689.06,1971664.0863636367,2350560.728787879,9385.226111522903,7972.473863090319,7405.837292409785
2026-09-23,SUDARSCHEM,INE659A01023,NSE,1236.9,47.15,41917304.1,89487320.8,71876,1245.0236629751237,1251.1720091664083,11.945487784610272,16.640771490550502,14872.414957620076,False,44.864,47.658181818181816,49.482575757575766,91019908.46000001,233326136.36363637,217269189.68560606,17135.586112400488,20820.46749991116,20384.227685009067
2026-09-23,SUDARSHAN,INE00TV01023,BSE,39.98,0.0,0.0,7160120.0,180000,39.778444444444446,39.2541003236246,6206.896551724138,14450.017472245514,246900.6896551724,False,82.49199999999999,80.23363636363636,90.97272727272727,7429280.0,19843834.545454547,18625135.151515152,261230.35353535353,567222.4355336537,430889.68412351294
2026-09-23,SUDEEPPHRM,INE0QPI01025,NSE,1199.6,66.47,167237435.6,249935576.1,209732,1191.6902337268514,1202.3458893104005,15.818085828493853,17.70302538095837,18850.258398069236,False,53.412,48.70772727272727,46.95742424242424,169240166.3,147782413.87045452,128631292.81060605,20673.784298055707,21285.15979515298,17932.988651092564
2026-09-23,SUDTIND-B,INE691D01012,BSE,66.88,0.0,0.0,3450197.0,55050,62.673878292461396,64.92454460691788,181.68316831683168,154.0363310267457,11386.788778877888,False,79.584,81.89636363636363,79.88636363636364,922517.7279999999,821987.3327272729,922111.7722727272,12030.544972437518,10000.73864483192,13221.281290476334
2026-09-23,SUGALDAM,INE309D01011,BSE,67.0,0.0,0.0,2345.0,35,67.0,65.60242483420807,7.0,62.707437050558575,469.0,False,92.276,83.07227272727272,85.80484848484849,38566.464,54378.95545454545,66474.3309090909,2096.405238095238,4113.759925655103,4161.392084658458
2026-09-23,SUGSLLOYD,INE0XX801016,BSE,271.55,0.0,0.0,17922300.0,66000,271.55,237.5101232394366,2062.5,1026.8822050502388,560071.875,False,85.888,73.29136363636363,87.21439393939393,17615890.0,13019963.636363637,10778681.06060606,278658.69614256715,243894.91907386665,198963.55668111006
2026-09-23,SUJALA,INE029H01016,BSE,12.91,0.0,0.0,437152.0,33507,13.046587280269794,13.319185246635218,408.6219512195122,279.77434168558784,5331.121951219512,False,18.741999999999997,24.75318181818182,33.958787878787874,79834.964,111282.78363636365,364614.4943939393,3622.7018708495234,3726.3662841657624,4776.5016894646815
2026-09-23,SUKHJITS,INE450E01029,NSE,162.58,69.39,1082620.22,1556641.16,9597,162.20080858601645,161.0917279421355,20.375796178343947,65.00798770598331,3304.9706157112523,False,65.024,76.86272727272727,69.51212121212122,2553328.81,2926681.200909091,2166693.8404545453,7541.965325573174,10472.249069597952,7549.2763955228975
